id,time,place,magnitude,longitude,latitude
uw62038417,1726457773510,"1 km WSW of Roosevelt, Washington",1.34,-122.02733333333333,47.888333333333335
us7000ne6b,1726457347498,"3 km N of Bulo, Philippines",4.7,123.5617,12.4433
hv74463087,1726457127450,"11 km S of Fern Forest, Hawaii",1.81,-155.154495239258,19.3635005950928
hv74463077,1726456836900,"9 km S of Fern Forest, Hawaii",2.08,-155.134994506836,19.3836669921875
hv74463067,1726456446430,"9 km SSE of Volcano, Hawaii",2.19000006,-155.193664550781,19.3638324737549
ci40734711,1726455716810,"22 km ESE of Anza, CA",0.92,-116.4521667,33.4861667
hv74463027,1726455380520,"9 km SE of Volcano, Hawaii",2.18,-155.168167114258,19.3841667175293
nc75062501,1726455346420,"53 km W of Ferndale, CA",2.85,-124.887666666667,40.5103333333333
nc75062506,1726455334770,"1 km WNW of Prattville, CA",2.0,-121.162166666667,40.2096666666667
tx2024sfko,1726454401084,"66 km SSW of Whites City, New Mexico",1.8,-104.551,31.594
nc75062496,1726453928810,"2 km NNW of The Geysers, CA",1.2,-122.769996643066,38.788501739502
hv74462932,1726453014670,"10 km SE of Volcano, Hawaii",1.96,-155.16633605957,19.3781661987305
ci40734695,1726452866830,"7 km SSE of Idyllwild, CA",0.5,-116.7036667,33.6803333
hv74462922,1726452853080,"8 km SE of Volcano, Hawaii",1.87,-155.182327270508,19.378833770752
ci40734687,1726452800840,"15 km ENE of Borrego Springs, CA",1.06,-116.2215,33.3015
nc75062491,1726451910070,"11 km  of Lake Pillsbury, CA",1.85,-123.006333333333,39.5026666666667
ci40734671,1726451846960,"12 km WNW of Anza, CA",0.34,-116.804,33.5851667
ci40734663,1726451794870,"13 km SSW of Big Bear Lake, CA",1.44,-116.9595,34.1381667
tx2024sfiz,1726451483790,"30 km W of Fort Stockton, Texas",2.4,-103.196,30.912
us7000ne5y,1726451005109,"279 km WNW of Port McNeill, Canada",4.7,-130.8626,51.3957
hv74462847,1726450762310,"9 km SE of Volcano, Hawaii",1.79999995,-155.183166503906,19.3751659393311
ci40734655,1726450149260,"4 km S of Idyllwild, CA",1.52,-116.724,33.7011667
ci40734647,1726450053950,"7 km SSE of Redlands, CA",0.86,-117.1678333,33.9948333
hv74462812,1726449939950,"8 km S of Fern Forest, Hawaii",2.35,-155.149505615234,19.3858337402344
ak024by0g1mc,1726449642762,"31 km E of Clear, Alaska",1.2,-148.5291,64.2753
hv74462797,1726449598470,"8 km SSW of Fern Forest, Hawaii",1.75,-155.156997680664,19.3889999389648
ak024by0evx9,1726449302370,"15 km ESE of Seldovia Village, Alaska",2.0,-151.384,59.4343
uw62038382,1726449016160,"11 km N of Packwood, Washington",1.42,-121.67716666666666,46.70633333333333
tx2024sfhl,1726448686067,"30 km W of Fort Stockton, Texas",1.7,-103.2,30.872
hv74462742,1726448294120,"9 km SSE of Fern Forest, Hawaii",2.07,-155.11083984375,19.382999420166
hv74462692,1726447484640,"9 km SSW of Fern Forest, Hawaii",2.09,-155.154159545898,19.38450050354
se60591121,1726447171520,"4 km SSW of Tellico Village, Tennessee",1.79,-84.2706666666667,35.646
hv74462662,1726446924230,"6 km S of Fern Forest, Hawaii",2.13000011,-155.132827758789,19.4060001373291
tx2024sfgb,1726446172424,"9 km SSW of Coyanosa, Texas",2.2,-103.106,31.165
ak024bxzv0mh,1726446152802,"26 km SSW of Tatitlek, Alaska",1.9,-146.8842,60.6453
nc75062471,1726446131800,"3 km W of Anderson Springs, CA",0.28,-122.7235,38.7705
mb90061453,1726445933280,"31 km WNW of Hebgen Lake Estates, Montana",1.05,-111.582666666667,44.8303333333333
nc75062466,1726445798920,"8 km N of Green Valley, CA",2.07,-122.179166666667,38.3213333333333
nc75062461,1726445614730,"7 km WNW of Cobb, CA",1.06,-122.801498413086,38.8321647644043
uu80082621,1726445537840,"13 km SW of West Yellowstone, Montana",0.6,-111.2435,44.5926666666667
hv74462612,1726445326410,"6 km S of Fern Forest, Hawaii",2.06,-155.125671386719,19.4111671447754
hv74462592,1726444470320,"8 km SSE of Volcano, Hawaii",1.83,-155.188339233398,19.3740005493164
hv74462587,1726444454740,"9 km SE of Volcano, Hawaii",1.81,-155.182006835938,19.3728332519531
hv74462582,1726444294370,"9 km SE of Volcano, Hawaii",1.73000002,-155.179000854492,19.3716659545898
nc75062456,1726443562670,"10 km NW of The Geysers, CA",1.09,-122.851501464844,38.8289985656738
ak024bwq0nbt,1726442555776,"8 km E of Fox, Alaska",1.4,-147.4355,64.966
hv74462522,1726442140040,"23 km W of Volcano, Hawaii",3.12,-155.453333333333,19.4186666666667
hv74462507,1726442084380,"7 km SSW of Volcano, Hawaii",2.75999999,-155.25016784668,19.3740005493164
nc75062451,1726441136220,"7 km WNW of Cobb, CA",1.02,-122.799003601074,38.8276672363281
hv74462467,1726440882900,"10 km SE of Volcano, Hawaii",2.31,-155.1645,19.3746666666667
hv74462462,1726440876210,"9 km SE of Volcano, Hawaii",0.97,-155.181,19.3706666666667
pr2024259002,1726440246300,"112 km NNE of Punta Cana, Dominican Republic",3.69,-68.1478,19.568
hv74462432,1726440080840,"9 km SSW of Fern Forest, Hawaii",1.77,-155.157333374023,19.3816661834717
hv74462402,1726439591940,"13 km NE of Pāhala, Hawaii",2.25,-155.375,19.2766666412354
av93266688,1726439496810,"147 km W of Adak, Alaska",0.39,-178.770833333333,51.808
nc75062446,1726439296400,"4 km NNW of The Geysers, CA",0.9,-122.782836914062,38.8021659851074
av93266663,1726439003050,"258 km W of Adak, Alaska",0.25,179.616,51.932
ci40734623,1726438972360,"5 km N of Malibu, CA",1.34,-118.816,34.0483333
us7000ne51,1726438968950,"272 km WNW of Port McNeill, Canada",6.5,-130.6214,51.6041
nc75062436,1726438860730,"15 km WSW of Ferndale, CA",2.16,-124.419166666667,40.5148333333333
hv74462357,1726437995860,"10 km SSW of Fern Forest, Hawaii",1.85,-155.159833333333,19.3736666666667
ci40734591,1726437801250,"34 km NNE of North Shore, CA",1.19,-115.7886667,33.8051667
se60502473,1726437704610,"6 km E of Elgin, South Carolina",2.5,-80.7246666666667,34.1743333333333
hv74462337,1726437465360,"9 km SE of Volcano, Hawaii",2.14,-155.179992675781,19.3718338012695
nc75062431,1726436961270,"7 km NNW of The Geysers, CA",0.87,-122.81266784668,38.8235015869141
ci40734567,1726436174690,"8 km NW of Aguanga, CA",0.31,-116.9206667,33.4918333
hv74462277,1726436104510,"8 km SSE of Volcano, Hawaii",1.72,-155.192672729492,19.3781661987305
hv74462262,1726435620740,"9 km SSW of Fern Forest, Hawaii",2.17,-155.164993286133,19.3816661834717
ak024bwotqew,1726435333684,"19 km SSW of Whittier, Alaska",2.3,-148.8759,60.6227
hv74462257,1726435284160,"10 km SE of Volcano, Hawaii",2.58,-155.165832519531,19.3768329620361
ci40734551,1726434760440,"21 km ESE of Little Lake, CA",1.26,-117.687,35.8681667
hv74462232,1726434393940,"9 km SE of Volcano, Hawaii",1.74000001,-155.184173583984,19.3746662139893
nc75062416,1726433982750,"3 km NNW of The Geysers, CA",0.78,-122.779998779297,38.8023338317871
ci40734519,1726433801900,"12 km WSW of Ludlow, CA",1.06,-116.287,34.6973333
nc75062411,1726433602040,"7 km NNW of The Geysers, CA",0.7,-122.803665161133,38.8253326416016
hv74462182,1726433215130,"10 km SE of Volcano, Hawaii",1.75,-155.169830322266,19.3758335113525
hv74462167,1726432918940,"9 km SSW of Fern Forest, Hawaii",2.04,-155.164505004883,19.3799991607666
hv74462162,1726432778210,"8 km SE of Volcano, Hawaii",2.13,-155.170669555664,19.3893337249756
hv74462142,1726432229350,"8 km SE of Volcano, Hawaii",2.03,-155.185165405273,19.3833332061768
hv74462137,1726432174150,"9 km SE of Volcano, Hawaii",2.02,-155.178497314453,19.3771667480469
tx2024seyj,1726431986897,"21 km SSW of Ackerly, Texas",1.9,-101.783,32.337
hv74462132,1726431933990,"9 km SE of Volcano, Hawaii",2.12,-155.178161621094,19.378999710083
ci40734511,1726431789320,"7 km NE of Aguanga, CA",0.67,-116.8086667,33.4848333
hv74462127,1726431729270,"9 km SE of Volcano, Hawaii",2.17,-155.172164916992,19.3754997253418
hv74462122,1726431695490,"9 km SE of Volcano, Hawaii",2.14,-155.173492431641,19.3775005340576
us7000ne4h,1726431695377,Fiji region,4.3,-178.2247,-20.1458
us7000ne49,1726431536470,"38 km S of Acajutla, El Salvador",4.2,-89.8946,13.2486
pr71460178,1726431441880,"1 km NE of Magas Arriba, Puerto Rico",3.07,-66.7568333333333,18.0283333333333
hv74462112,1726431202220,"9 km SE of Volcano, Hawaii",2.35,-155.174163818359,19.3784999847412
mb90061503,1726431138210,"27 km ESE of Shelby, Montana",1.69,-111.513333333333,48.4023333333333
ci40734503,1726431132630,"3 km ESE of Loma Linda, CA",0.82,-117.232,34.0378333
pr2024259001,1726431054300,"150 km NNE of Cruz Bay, U.S. Virgin Islands",3.98,-64.2811,19.6033
hv74462077,1726430426420,"9 km SSW of Fern Forest, Hawaii",1.96,-155.164672851562,19.3876667022705
hv74462072,1726430204870,"9 km SE of Volcano, Hawaii",1.84000003,-155.17366027832,19.3736667633057
hv74462062,1726429712180,"9 km SSE of Volcano, Hawaii",1.76,-155.210327148438,19.3633327484131
hv74462057,1726429671580,"9 km SE of Volcano, Hawaii",1.89,-155.167999267578,19.3878326416016
hv74462052,1726429539620,"10 km SE of Volcano, Hawaii",1.88,-155.170501708984,19.3751659393311
hv74462042,1726429354880,"11 km SSW of Fern Forest, Hawaii",1.78999996,-155.158996582031,19.36549949646
nc75062396,1726428622380,"6 km WNW of Cobb, CA",1.35,-122.787666320801,38.8348350524902
nc75062391,1726428404700,"14 km SSE of Petrolia, CA",1.33,-124.1735,40.2356666666667
hv74462007,1726428344070,"10 km SSW of Fern Forest, Hawaii",2.17,-155.159332275391,19.375
hv74461987,1726427546630,"8 km SE of Volcano, Hawaii",2.1,-155.178497314453,19.382833480835
hv74461967,1726427190200,"10 km S of Fern Forest, Hawaii",1.91,-155.154663085938,19.3693332672119
hv74461957,1726427157080,"7 km SSW of Fern Forest, Hawaii",1.81,-155.156661987305,19.4029998779297
ci40734487,1726426846030,"6 km N of Malibu, CA",2.31,-118.8071667,34.0605
nc75062381,1726426664440,"13 km SSE of Petrolia, CA",1.79,-124.176833333333,40.238
ci40734463,1726425931290,"9 km S of Banning, CA",0.85,-116.8668333,33.8415
nc75062366,1726425602180,"8 km NNW of The Geysers, CA",0.57,-122.811836242676,38.8303337097168
hv74461867,1726425549710,"10 km S of Fern Forest, Hawaii",1.9,-155.146835327148,19.3745002746582
hv74461862,1726425437080,"10 km SSE of Volcano, Hawaii",1.83,-155.184829711914,19.3649997711182
uu80082601,1726425432530,"17 km WNW of Emery, Utah",1.58,-111.420333333333,39.0075
us7000ne3p,1726425287053,"238 km ESE of Castlepoint, New Zealand",4.6,178.7007,-41.9656
hv74461852,1726425124010,"8 km SSW of Fern Forest, Hawaii",1.75,-155.159164428711,19.3899993896484
nc75062356,1726424723300,"4 km WNW of Cobb, CA",1.06,-122.765663146973,38.8256683349609
hv74461827,1726424537420,"10 km SE of Volcano, Hawaii",1.77,-155.17333984375,19.3683338165283
nc75062351,1726424160990,"5 km NNW of The Geysers, CA",0.75,-122.796165466309,38.8153343200684
ci40734455,1726424122770,"21 km NE of Pine Valley, CA",1.34,-116.3475,32.9338333
nc75062346,1726423747860,"11 km NW of The Geysers, CA",0.77,-122.859336853027,38.8281669616699
hv74461797,1726423126590,"9 km SSW of Fern Forest, Hawaii",2.41,-155.165328979492,19.3798332214355
hv74461782,1726422859880,"10 km SSW of Fern Forest, Hawaii",2.41,-155.158828735352,19.3738327026367
hv74461777,1726422852590,"8 km SSW of Fern Forest, Hawaii",2.42,-155.156494140625,19.386999130249
nc75062336,1726422606030,"17 km WNW of Ukiah, CA",2.66,-123.398833333333,39.1711666666667
nc75062326,1726422435820,"0 km N of The Geysers, CA",0.27,-122.757,38.78
nc75062331,1726422364530,"6 km WSW of San Ardo, CA",0.41,-120.952666666667,35.989
nc75062321,1726422141410,"4 km W of Mammoth Lakes, CA",0.88,-119.0245,37.6315
ak024bwmjv8v,1726422018318,"40 km E of Port Alsworth, Alaska",2.3,-153.5822,60.1986
uw62038312,1726421677790,"13 km S of Morton, Washington",0.6,-122.25433333333334,46.43666666666667
hv74461722,1726421663090,"8 km SE of Volcano, Hawaii",1.94,-155.170166015625,19.3888339996338
hv74461717,1726421586020,"8 km SSW of Fern Forest, Hawaii",1.88,-155.160339355469,19.3931674957275
hv74461712,1726421496780,"9 km SSW of Fern Forest, Hawaii",2.01,-155.161499023438,19.3873329162598
hv74461697,1726421130820,"9 km S of Fern Forest, Hawaii",1.87,-155.15266418457,19.378833770752
nc75062311,1726420970460,"8 km WNW of Cobb, CA",0.31,-122.811836242676,38.8413314819336
tx2024sese,1726420930886,"34 km WSW of Mentone, Texas",1.7,-103.943,31.606
ci40734423,1726420758750,"23 km E of Maricopa, CA",1.93,-119.1458333,35.0786667
nc75062301,1726420472690,"8 km NNW of The Geysers, CA",0.66,-122.818336486816,38.8321647644043
us7000ne3a,1726420464166,"27 km SSE of Teshikaga, Japan",4.3,144.5739,43.2381
nc75062296,1726420459660,"8 km NNW of The Geysers, CA",0.71,-122.819000244141,38.8325004577637
hv74461677,1726420458230,"9 km SE of Volcano, Hawaii",1.87,-155.171173095703,19.3766670227051
uu80082596,1726419777120,"13 km NE of Howell, Utah",1.11,-112.352333333333,41.8915
us7000ne37,1726419091706,"3 km S of Toride, Japan",4.6,140.0841,35.8711
hv74461572,1726418659100,"9 km SSE of Volcano, Hawaii",2.72,-155.189331054688,19.3646659851074
ci40734407,1726418394120,"2 km SSW of Anza, CA",0.06,-116.687,33.5361667
ci40734399,1726418194360,"5 km SE of Beaumont, CA",1.57,-116.935,33.8975
hv74461537,1726417926030,"9 km SSW of Fern Forest, Hawaii",1.97,-155.157836914062,19.3848323822021
hv74461532,1726417762120,"11 km SSW of Fern Forest, Hawaii",1.96,-155.15983581543,19.3673324584961
hv74461527,1726417744380,"9 km SSE of Volcano, Hawaii",1.88,-155.186004638672,19.3740005493164
nc75062261,1726417644600,"7 km S of Calistoga, CA",1.23,-122.568666666667,38.5198333333333
hv74461507,1726417235670,"9 km S of Fern Forest, Hawaii",1.82,-155.148498535156,19.3833332061768
ci40734383,1726417217580,"6 km N of Little Lake, CA",1.89,-117.9001667,35.9905
us7000ne32,1726417185141,"266 km WNW of Houma, Tonga",4.0,-177.6826,-20.2967
hv74461482,1726416874110,"11 km NE of Pāhala, Hawaii",2.1099999,-155.385162353516,19.2631664276123
hv74461477,1726416856000,"1 km WSW of Pāhala, Hawaii",1.83000004,-155.495162963867,19.195499420166
uw62038297,1726416766610,"38 km NNE of Amboy, Washington",0.0,-122.20166666666667,46.21
hv74461457,1726416613040,"12 km S of Fern Forest, Hawaii",2.39,-155.151840209961,19.3563327789307
hv74461452,1726416612100,"9 km SSW of Fern Forest, Hawaii",1.95,-155.161331176758,19.3816661834717
ci40734359,1726416055190,"22 km ESE of Little Lake, CA",0.72,-117.682,35.8683333
ci40734351,1726415807190,"21 km E of Little Lake, CA",1.53,-117.6696667,35.9321667
nc75062246,1726415320340,"26 km SSE of Lopez Point, CA",1.59,-121.409,35.8213333333333
nc75062241,1726415071770,"2 km NW of The Geysers, CA",1.35,-122.776336669922,38.7903327941895
hv74461392,1726414853410,"10 km S of Fern Forest, Hawaii",2.35,-155.150329589844,19.3758335113525
hv74461382,1726414841470,"14 km SSE of Pāhala, Hawaii",2.77,-155.436004638672,19.0818328857422
hv74461387,1726414837600,"4 km SW of Pāhala, Hawaii",2.7,-155.505340576172,19.175500869751
hv74461377,1726414772130,"7 km SW of Volcano, Hawaii",1.72000003,-155.285339355469,19.3961658477783
uw62038287,1726414407550,"10 km NNE of Snoqualmie, Washington",1.3,-121.7625,47.6125
ci40734287,1726414120630,"16 km ESE of Ocotillo, CA",1.61,-115.8408333,32.6605
uw62038282,1726414062030,"10 km ENE of Fall City, Washington",1.03,-121.77483333333333,47.61683333333333
ak024bwla7x4,1726414040886,"30 km SSW of Tatitlek, Alaska",2.0,-146.9234,60.618
nc75062236,1726414007260,"5 km NW of The Geysers, CA",1.05,-122.797164916992,38.808666229248
uw62038277,1726413907440,"5 km ESE of Carnation, Washington",0.1,-121.85016666666667,47.62266666666667
ci40734271,1726413885430,"6 km S of Idyllwild, CA",1.25,-116.7301667,33.6841667
ak024bwl9e1x,1726413813817,"48 km WNW of Ninilchik, Alaska",1.5,-152.4639,60.2315
ak024bwl81gj,1726413424858,"28 km SSW of Tatitlek, Alaska",4.3,-146.9326,60.6368
tx2024seob,1726413411282,"57 km S of Whites City, New Mexico",1.8,-104.314,31.661
hv74461312,1726413189880,"10 km NE of Pāhala, Hawaii",2.0,-155.404159545898,19.2654991149902
hv74461302,1726413021760,"9 km SSE of Volcano, Hawaii",1.72,-155.203994750977,19.3593330383301
pr2024259000,1726412968270,"3 km E of Guayabal, Puerto Rico",3.29,-66.4643,18.0873
ci40734263,1726412818860,"24 km SW of Ocotillo Wells, CA",1.0,-116.3121667,32.9893333
tx2024senp,1726412627564,"32 km WSW of Mentone, Texas",1.9,-103.928,31.611
nc75062226,1726412022150,"6 km WNW of Cobb, CA",1.26,-122.790336608887,38.8344993591309
ak024bwku852,1726411978788,"21 km ENE of Point Possession, Alaska",1.8,-150.3264,61.0112
se60591111,1726411754700,"1 km WNW of Tellico Village, Tennessee",1.88,-84.2673333333333,35.6865
ci40734247,1726411651120,"9 km W of Ojai, CA",1.14,-119.3381667,34.4358333
hv74461237,1726411500210,"11 km S of Fern Forest, Hawaii",1.77,-155.149002075195,19.3636665344238
hv74461242,1726411491370,"8 km SSW of Fern Forest, Hawaii",1.92,-155.161331176758,19.3945007324219
nc75062221,1726411487850,"7 km NW of The Geysers, CA",0.75,-122.820999145508,38.8081665039062
nc75062216,1726411469380,"10 km NNW of The Geysers, CA",0.55,-122.838333129883,38.843334197998
hv74461187,1726410272840,"5 km SSW of Pāhala, Hawaii",2.23,-155.492492675781,19.1539993286133
ak024bwknzzk,1726410233766,"19 km SSE of Pleasant Valley, Alaska",1.1,-146.6501,64.7343
hv74461192,1726410232990,"9 km S of Fern Forest, Hawaii",2.32,-155.148834228516,19.3791675567627
hv74461182,1726410108710,"8 km SE of Volcano, Hawaii",1.72,-155.181671142578,19.3873329162598
hv74461177,1726410092940,"11 km S of Fern Forest, Hawaii",1.9,-155.153671264648,19.3661670684814
hv74461157,1726409876880,"10 km SE of Volcano, Hawaii",1.76,-155.170333862305,19.3686676025391
uw62038272,1726409761620,"9 km NNE of Snoqualmie, Washington",1.04,-121.767,47.60933333333333
uw62038267,1726409220000,"23 km ENE of Ashford, Washington",0.35000000000000003,-121.76066666666667,46.854166666666664
hv74461132,1726409159160,"18 km S of Fern Forest, Hawaii",2.55,-155.134674072266,19.2981662750244
hv74461117,1726408884920,"9 km SSE of Volcano, Hawaii",2.09,-155.193664550781,19.3633327484131
ci40734239,1726408476480,"8 km N of Rancho Cucamonga, CA",0.93,-117.5713333,34.1966667
uw62038262,1726408416050,"11 km N of Packwood, Washington",0.37,-121.68033333333334,46.712666666666664
hv74461102,1726408350170,"7 km SSE of Volcano, Hawaii",2.06999993,-155.21533203125,19.380500793457
uw62038257,1726408241680,"12 km N of Packwood, Washington",0.55,-121.68083333333334,46.721333333333334
hv74461092,1726407945970,"9 km SSW of Fern Forest, Hawaii",2.00999999,-155.153671264648,19.3806667327881
ci40734215,1726407732490,"6 km NNE of Malibu, CA",1.89,-118.7911667,34.054
ak024bwk6d7h,1726407687017,"26 km NNE of Four Mile Road, Alaska",1.1,-148.856,64.8169
pr71460108,1726407546440,"5 km E of La Parguera, Puerto Rico",2.92,-66.9993333333333,17.9705
ci40734207,1726407383600,"6 km N of Little Lake, CA",0.82,-117.9001667,35.9893333
hv74461062,1726406832430,"9 km S of Fern Forest, Hawaii",2.02,-155.151336669922,19.3853340148926
hv74461047,1726406534130,"9 km SSE of Volcano, Hawaii",1.71000004,-155.184326171875,19.371166229248
ak024bwk19jw,1726406266843,"36 km NNE of Whittier, Alaska",0.8,-148.3729,61.0628
us7000ne1v,1726406251371,"47 km E of Estique, Peru",4.5,-69.5669,-17.5249
us7000ne1t,1726405689082,"171 km NE of Bontang, Indonesia",5.5,118.4614,1.3376
uw62038242,1726405376720,"9 km NNE of Snoqualmie, Washington",0.79,-121.772,47.61083333333333
ci40734199,1726405051740,"22 km ESE of Anza, CA",0.54,-116.4501667,33.5038333
hv74460982,1726405027870,"7 km S of Fern Forest, Hawaii",1.76999998,-155.149002075195,19.3964996337891
ci40734191,1726404888470,"8 km ESE of Valle Vista, CA",0.43,-116.8226667,33.713
hv74460977,1726404827370,"9 km SSW of Fern Forest, Hawaii",1.81,-155.157165527344,19.3776664733887
